Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
[313]    0.0    0.00    0.00      21         std::allocator_traits<std::allocator<sift::Keypoint> >::allocate(std::allocator<sift::Keypoint>&, unsigned long) [313]
                0.00    0.00      21/21          __gnu_cxx::new_allocator<sift::Keypoint>::allocate(unsigned long, void const*) [308]
-----------------------------------------------
                0.00    0.00      21/21          std::vector<sift::Keypoint, std::allocator<sift::Keypoint> >::push_back(sift::Keypoint const&) [176]
[314]    0.0    0.00    0.00      21         void std::vector<sift::Keypoint, std::allocator<sift::Keypoint> >::_M_realloc_insert<sift::Keypoint const&>(__gnu_cxx::__normal_iterator<sift::Keypoint*, std::vector<sift::Keypoint, std::allocator<sift::Keypoint> > >, sift::Keypoint const&) [314]
                0.00    0.00      42/44          std::_Vector_base<sift::Keypoint, std::allocator<sift::Keypoint> >::_M_get_Tp_allocator() [262]
                0.00    0.00      42/1084        __gnu_cxx::__normal_iterator<sift::Keypoint*, std::vector<sift::Keypoint, std::allocator<sift::Keypoint> > >::base() const [170]
                0.00    0.00      42/42          std::vector<sift::Keypoint, std::allocator<sift::Keypoint> >::_S_relocate(sift::Keypoint*, sift::Keypoint*, sift::Keypoint*, std::allocator<sift::Keypoint>&) [268]
                0.00    0.00      21/21          std::vector<sift::Keypoint, std::allocator<sift::Keypoint> >::_M_check_len(unsigned long, char const*) const [310]
                0.00    0.00      21/22          std::vector<sift::Keypoint, std::allocator<sift::Keypoint> >::begin() [306]
                0.00    0.00      21/21          __gnu_cxx::__normal_iterator<sift::Keypoint*, std::vector<sift::Keypoint, std::allocator<sift::Keypoint> > >::difference_type __gnu_cxx::operator-<sift::Keypoint*, std::vector<sift::Keypoint, std::allocator<sift::Keypoint> > >(__gnu_cxx::__normal_iterator<sift::Keypoint*, std::vector<sift::Keypoint, std::allocator<sift::Keypoint> > > const&, __gnu_cxx::__normal_iterator<sift::Keypoint*, std::vector<sift::Keypoint, std::allocator<sift::Keypoint> > > const&) [309]
                0.00    0.00      21/21          std::_Vector_base<sift::Keypoint, std::allocator<sift::Keypoint> >::_M_allocate(unsigned long) [311]
                0.00    0.00      21/2139        sift::Keypoint const& std::forward<sift::Keypoint const&>(std::remove_reference<sift::Keypoint const&>::type&) [152]
                0.00    0.00      21/1059        void std::allocator_traits<std::allocator<sift::Keypoint> >::construct<sift::Keypoint, sift::Keypoint const&>(std::allocator<sift::Keypoint>&, sift::Keypoint*, sift::Keypoint const&) [175]
                0.00    0.00      21/23          std::_Vector_base<sift::Keypoint, std::allocator<sift::Keypoint> >::_M_deallocate(sift::Keypoint*, unsigned long) [304]
-----------------------------------------------
                0.00    0.00       7/15          stbi__getn(stbi__context*, unsigned char*, int) [323]
                0.00    0.00       8/15          stbi__refill_buffer(stbi__context*) [321]
[315]    0.0    0.00    0.00      15         stbi__stdio_read(void*, char*, int) [315]
-----------------------------------------------
                0.00    0.00       1/11          sift::draw_keypoints(Image const&, std::vector<sift::Keypoint, std::allocator<sift::Keypoint> > const&) [24]
                0.00    0.00       1/11          main [1]
                0.00    0.00       9/11          sift::generate_gaussian_pyramid(Image const&, float, int, int) [3]
[316]    0.0    0.00    0.00      11         Image::operator=(Image&&) [316]
-----------------------------------------------
                0.00    0.00       9/9           stbi__compute_huffman_codes(stbi__zbuf*) [338]
[317]    0.0    0.00    0.00       9         stbi__zbuild_huffman(stbi__zhuffman*, unsigned char const*, int) [317]
                0.00    0.00     276/5695        stbi__bit_reverse(int, int) [118]
-----------------------------------------------
                0.00    0.00       9/9           stbi__parse_png_file(stbi__png*, int, int) [414]
[318]    0.0    0.00    0.00       9         stbi__get_chunk_header(stbi__context*) [318]
                0.00    0.00      18/29          stbi__get32be(stbi__context*) [274]
-----------------------------------------------
                0.00    0.00       9/9           std::allocator<std::vector<Image, std::allocator<Image> > >::~allocator() [320]
[319]    0.0    0.00    0.00       9         __gnu_cxx::new_allocator<std::vector<Image, std::allocator<Image> > >::~new_allocator() [319]
-----------------------------------------------
                0.00    0.00       1/9           sift::generate_gaussian_pyramid(Image const&, float, int, int) [3]
                0.00    0.00       1/9           sift::generate_dog_pyramid(sift::ScaleSpacePyramid const&) [13]
                0.00    0.00       1/9           sift::generate_gradient_pyramid(sift::ScaleSpacePyramid const&) [8]
                0.00    0.00       3/9           std::_Vector_base<std::vector<Image, std::allocator<Image> >, std::allocator<std::vector<Image, std::allocator<Image> > > >::_Vector_impl::~_Vector_impl() [348]
                0.00    0.00       3/9           std::vector<std::vector<Image, std::allocator<Image> >, std::allocator<std::vector<Image, std::allocator<Image> > > >::_S_check_init_len(unsigned long, std::allocator<std::vector<Image, std::allocator<Image> > > const&) [359]
[320]    0.0    0.00    0.00       9         std::allocator<std::vector<Image, std::allocator<Image> > >::~allocator() [320]
                0.00    0.00       9/9           __gnu_cxx::new_allocator<std::vector<Image, std::allocator<Image> > >::~new_allocator() [319]
-----------------------------------------------
                0.00    0.00       1/8           stbi__start_callbacks(stbi__context*, stbi_io_callbacks*, void*) [416]
                0.00    0.00       7/8           stbi__get8(stbi__context*) [236]
[321]    0.0    0.00    0.00       8         stbi__refill_buffer(stbi__context*) [321]
                0.00    0.00       8/15          stbi__stdio_read(void*, char*, int) [315]
-----------------------------------------------
                0.00    0.00       8/8           sift::generate_gaussian_pyramid(Image const&, float, int, int) [3]
[322]    0.0    0.00    0.00       8         std::vector<Image, std::allocator<Image> >::operator[](unsigned long) [322]
-----------------------------------------------
                0.00    0.00       7/7           stbi__parse_png_file(stbi__png*, int, int) [414]
[323]    0.0    0.00    0.00       7         stbi__getn(stbi__context*, unsigned char*, int) [323]
                0.00    0.00       7/15          stbi__stdio_read(void*, char*, int) [315]
-----------------------------------------------
                0.00    0.00       6/6           std::allocator<std::vector<Image, std::allocator<Image> > >::allocator(std::allocator<std::vector<Image, std::allocator<Image> > > const&) [326]
[324]    0.0    0.00    0.00       6         __gnu_cxx::new_allocator<std::vector<Image, std::allocator<Image> > >::new_allocator(__gnu_cxx::new_allocator<std::vector<Image, std::allocator<Image> > > const&) [324]
-----------------------------------------------
                0.00    0.00       3/6           __gnu_cxx::new_allocator<std::vector<Image, std::allocator<Image> > >::max_size() const [343]
                0.00    0.00       3/6           __gnu_cxx::new_allocator<std::vector<Image, std::allocator<Image> > >::allocate(unsigned long, void const*) [341]
[325]    0.0    0.00    0.00       6         __gnu_cxx::new_allocator<std::vector<Image, std::allocator<Image> > >::_M_max_size() const [325]
-----------------------------------------------
                0.00    0.00       3/6           std::vector<std::vector<Image, std::allocator<Image> >, std::allocator<std::vector<Image, std::allocator<Image> > > >::_S_check_init_len(unsigned long, std::allocator<std::vector<Image, std::allocator<Image> > > const&) [359]
                0.00    0.00       3/6           std::_Vector_base<std::vector<Image, std::allocator<Image> >, std::allocator<std::vector<Image, std::allocator<Image> > > >::_Vector_impl::_Vector_impl(std::allocator<std::vector<Image, std::allocator<Image> > > const&) [347]
[326]    0.0    0.00    0.00       6         std::allocator<std::vector<Image, std::allocator<Image> > >::allocator(std::allocator<std::vector<Image, std::allocator<Image> > > const&) [326]
                0.00    0.00       6/6           __gnu_cxx::new_allocator<std::vector<Image, std::allocator<Image> > >::new_allocator(__gnu_cxx::new_allocator<std::vector<Image, std::allocator<Image> > > const&) [324]
-----------------------------------------------
                0.00    0.00       3/6           std::vector<std::vector<Image, std::allocator<Image> >, std::allocator<std::vector<Image, std::allocator<Image> > > >::~vector() [362]
                0.00    0.00       3/6           std::vector<std::vector<Image, std::allocator<Image> >, std::allocator<std::vector<Image, std::allocator<Image> > > >::_M_default_initialize(unsigned long) [360]
[327]    0.0    0.00    0.00       6         std::_Vector_base<std::vector<Image, std::allocator<Image> >, std::allocator<std::vector<Image, std::allocator<Image> > > >::_M_get_Tp_allocator() [327]
-----------------------------------------------
                0.00    0.00       5/5           void std::allocator_traits<std::allocator<float> >::construct<float, float>(std::allocator<float>&, float*, float&&) [330]
[328]    0.0    0.00    0.00       5         void __gnu_cxx::new_allocator<float>::construct<float, float>(float*, float&&) [328]
                0.00    0.00       5/10110       float&& std::forward<float>(std::remove_reference<float>::type&) [115]
                0.00    0.00       5/1784        operator new(unsigned long, void*) [155]
-----------------------------------------------
                0.00    0.00       5/5           std::vector<float, std::allocator<float> >::back() [332]
[329]    0.0    0.00    0.00       5         __gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > >::operator-(long) const [329]
                0.00    0.00       5/2134        __gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > >::__normal_iterator(float* const&) [153]
-----------------------------------------------
                0.00    0.00       2/5           float& std::vector<float, std::allocator<float> >::emplace_back<float>(float&&) [331]
                0.00    0.00       3/5           void std::vector<float, std::allocator<float> >::_M_realloc_insert<float>(__gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > >, float&&) [363]
[330]    0.0    0.00    0.00       5         void std::allocator_traits<std::allocator<float> >::construct<float, float>(std::allocator<float>&, float*, float&&) [330]
